time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
16.966641,-0.494380,-0.937809,-0.338914
16.996670,-0.369511,-0.864832,0.087676
17.036708,-0.763072,-0.988487,0.893102
17.066737,-1.184505,-0.169877,0.835050
17.096766,-0.797176,0.087797,1.384419
17.136804,2.746366,-0.184170,0.556951
17.166833,3.501602,-0.435711,0.024888
17.196862,2.159528,-0.951386,0.230411
17.236900,1.477882,-0.680602,0.654985
17.266929,0.547611,-0.468699,0.158630
17.296958,-0.449186,-0.563450,0.067131
17.336996,-0.229588,-0.703887,0.311986
17.367025,0.606040,-0.837112,0.275662
17.397054,1.169216,-0.815724,-0.097174
17.437092,0.604717,-0.748098,-0.289517
17.467121,-0.346771,-0.856064,-0.454408
17.497150,-0.741636,-1.015512,-0.625872
17.537189,-0.408464,-1.136550,-1.006384
17.567217,-1.003869,-0.378892,-1.049280
17.597246,-1.683971,0.522820,-0.754933
17.637285,-0.999347,0.499212,0.223895
17.667314,-1.434304,1.344088,0.232630
17.697342,-2.144386,1.788873,-0.361816
17.737381,-1.342674,1.358184,-0.948221
17.767410,-0.672084,1.463323,-1.098599
17.797439,-1.036203,1.731746,-1.056535
17.837477,-1.989744,1.816158,-1.191783
17.867506,-1.845360,1.961760,-1.255393
17.897535,-2.435184,1.687314,-0.811418
17.937573,-3.260907,1.955445,-0.607953
17.967602,-3.162224,2.287750,-0.803506
17.997631,-1.476251,1.951117,-0.052832
18.037669,2.962365,1.690701,1.015530
18.067698,3.350789,1.226134,1.231530
18.097727,3.100528,0.297864,1.126683
18.137765,-1.200969,-0.133642,0.491200
18.167794,-3.600114,-1.293482,0.472377
18.197823,-2.491885,-0.546532,1.257261
18.237862,0.193015,-0.759781,0.910832
18.267891,2.970165,-0.818712,-0.099960
18.297919,1.183037,-0.459798,0.673213
18.337958,0.119051,-0.389980,0.551550
18.367987,-0.081200,-0.423973,0.331951
18.398016,-0.686400,-0.136062,0.295508
18.438054,-1.236786,0.163365,0.349647
18.468083,-0.447403,0.015572,0.380374
18.498112,0.673946,-0.085017,0.159715
18.538150,1.098289,-0.044614,-0.122046
18.568179,0.826607,-0.105313,-0.236290
18.598208,0.526561,-0.645021,-0.421196
18.638246,0.695067,-1.334923,-0.820470
18.668275,1.400540,-1.847637,-1.551100
18.698304,0.958486,-1.916525,-2.759423
18.738343,-2.742795,-2.227833,-2.037560
18.768372,-4.068743,-3.503987,-0.965298
18.798400,-2.864975,-5.561751,-2.092510
18.838439,-1.569025,-4.610347,-1.510237
18.868468,-2.302280,-5.259657,-1.829258
18.898497,-2.055415,-4.855090,-1.459758
18.938535,-1.501955,-4.623422,-1.058837
18.968564,-2.277896,-3.739169,-0.794415
18.998593,-2.065888,-3.236816,0.000837
19.038631,-1.139886,-2.691064,0.105581
19.068660,-0.142451,-2.349073,0.355822
19.098689,0.661074,-1.238355,0.334512
19.138728,1.541855,0.329473,0.510480
19.168757,1.449309,1.092983,1.188559
19.198786,1.126763,1.819114,1.649394
19.238824,2.447801,2.815581,2.056829
19.268853,2.888845,3.456788,2.566587
19.298882,2.882882,3.750998,2.735964
19.338920,3.332089,4.439661,3.542006
19.368949,2.907628,4.666628,3.133678
19.398978,3.424709,4.129056,4.035552
19.429007,4.071595,5.063835,5.186096
19.469045,4.750160,3.266640,1.903943
19.499074,0.931002,-0.369722,0.764133
19.529103,1.669996,-1.068168,-0.357306
19.569142,-0.915101,-3.794202,-4.773270
19.599171,-7.243633,-2.903220,-4.618889
19.629200,-6.682543,-5.078637,-1.927532
19.669238,0.131941,-6.335470,-1.826481
19.699267,-0.975380,-4.602260,-3.011570
19.739306,-3.027544,-2.918799,-1.084801
19.769334,-2.571907,-2.425972,0.616605
19.799363,-4.907582,-1.060302,0.361125
19.829392,-1.226988,-0.413325,-1.041140
19.869431,2.467608,-1.212480,-0.363689
19.899460,3.200547,-0.265395,-0.280703
19.929488,3.340364,0.631548,0.126674
19.969526,2.803680,1.605165,1.216844
19.999555,2.493029,1.655754,2.471417
20.029584,1.378157,1.725731,2.982027
20.069622,2.141713,2.021192,2.756806
20.099651,1.776630,2.329081,1.937339
