time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
13.780879,0.754010,-0.341096,-0.438518
13.820716,0.668837,-0.313687,-0.518323
13.850594,0.556019,-0.117680,-0.516415
13.880472,0.662123,0.301241,-0.535471
13.920310,0.478742,0.646471,-0.198179
13.950188,0.202328,0.447491,0.186354
13.980066,0.480589,0.485507,0.319481
14.019903,1.143620,0.598075,0.284569
14.049781,1.468895,0.363508,0.375868
14.079659,1.763685,0.403218,0.584357
14.119497,1.706640,0.299105,0.693216
14.149375,0.914185,0.170083,0.678486
14.179253,0.138665,0.346471,0.729425
14.219090,0.172226,0.399404,0.402548
14.248969,0.800004,-0.066482,0.386443
14.278847,-0.926474,-1.122063,-0.604719
14.318684,-0.761601,-0.433577,-0.271407
14.348562,1.049135,-0.430681,-0.042104
14.378440,0.838481,-0.608539,-0.462670
14.418278,-0.052083,-0.441319,-0.227426
14.448156,-0.249520,-0.107067,-0.235820
14.478034,-0.746217,-0.065139,-0.193818
14.517871,-0.267672,-0.095068,-0.066392
14.547750,0.525929,0.043451,-0.028237
14.577628,0.830774,0.267868,0.022175
14.617465,0.873200,0.233174,0.088614
14.647343,0.633106,0.107629,0.109061
14.687181,0.397874,0.246353,0.095167
14.717059,0.289840,0.386734,0.098974
14.746937,0.751757,0.356249,0.138273
14.786775,1.872938,-0.004124,0.104076
14.816653,2.159600,-0.314919,0.073215
14.846531,1.239957,-0.463396,0.172669
14.886368,0.506736,-0.547298,0.287214
14.916246,0.584964,-0.685802,0.146494
14.946125,0.997936,-0.884082,-0.004634
14.985962,1.109374,-0.197262,-0.138890
15.015840,0.284810,-0.635730,-0.256370
15.045718,-0.687843,-0.263650,-0.502616
15.085556,-0.978934,0.308539,0.456955
15.115434,-1.553683,0.082865,-0.012789
15.145312,-0.491837,0.117678,0.070913
15.185150,-0.371602,0.483268,0.018543
15.215028,-0.092065,1.014992,0.205340
15.244906,1.054022,2.122341,1.041584
15.284744,-0.374685,3.990162,1.495814
15.314626,0.283506,3.981305,0.148621
15.344504,4.064149,5.691211,1.586466
15.384342,7.022785,6.387480,2.684743
15.414220,7.702820,6.706625,3.824980
15.454057,6.562277,5.473499,5.156783
15.483935,3.881392,4.190066,3.924733
15.513814,2.644718,3.800292,1.894737
15.553651,-1.596491,1.726100,-0.358279
15.583529,-3.288781,0.888140,-2.294014
15.613408,-4.591763,-0.539821,-3.069879
15.653245,-4.237347,-2.300907,-3.678515
15.683123,-3.717160,-2.573374,-3.405490
15.713001,-2.979111,-3.650495,-2.944894
15.752839,-2.069028,-4.764043,-2.979033
15.782717,-0.916309,-4.730637,-2.883609
15.812595,-1.558469,-4.007320,-1.992960
15.852433,-3.584548,-3.613707,-1.040663
15.882311,0.288840,-5.787170,-1.113155
15.912189,0.972395,-3.832390,-1.957578
15.952027,-4.504642,0.141809,1.273590
15.981905,-0.691352,-0.098796,0.280008
16.011783,3.364892,0.483374,0.270454
16.051620,-0.736524,1.277755,1.858550
16.081499,-2.689107,2.047287,0.200038
16.111377,-0.219875,2.984204,1.570688
16.151214,2.111056,5.705430,3.481600
16.181093,1.629668,6.950372,4.514623
16.220930,5.402657,7.284782,5.224699
16.250808,5.618590,6.323594,5.086206
16.280687,3.769145,3.722634,4.839625
16.320521,-0.441173,2.986624,3.075651
16.350399,-2.638955,2.432693,1.305141
16.380277,-1.784142,1.733071,-0.150747
16.420115,-1.711662,0.891271,-1.565128
16.449993,-1.091184,-0.656976,-2.340008
16.479871,-0.513515,-1.917466,-3.523148
16.519709,-0.372409,-2.979532,-4.568722
