time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
11.815721,-3.419736,-4.254389,2.169891
11.845599,-3.128815,-4.045034,2.041657
11.885436,-4.889011,-3.232397,1.840932
11.915314,-6.550246,-0.642137,1.889375
11.945192,-2.561824,-0.628902,2.141631
11.985029,-8.839352,0.604832,1.138519
12.014907,7.953567,3.814565,-1.476283
12.054744,3.675837,1.205589,-0.001111
12.084622,-1.243206,2.283576,0.176758
12.114500,-1.815819,2.813040,-1.158896
12.154337,-0.684763,2.766010,0.016520
12.184215,-0.509375,2.305689,-0.390203
12.214093,0.179477,2.114017,-0.330601
12.253930,-0.726631,2.450595,0.038356
12.283808,-1.265000,1.506796,-0.735178
12.313685,-0.413458,0.982730,-0.593360
12.353523,-0.120047,0.047423,-0.614552
12.383401,0.163107,-0.584148,-0.643186
12.413278,0.382132,-1.116979,-0.704825
12.453116,0.862119,-1.782313,-0.730501
12.482993,0.934885,-2.180123,-0.763440
12.512871,0.843799,-2.393363,-0.622611
12.552709,0.960108,-2.622253,-0.472505
12.582586,0.969656,-2.814738,-0.269987
12.612464,0.749469,-2.836238,-0.323925
12.652298,0.501648,-2.710391,-0.321754
12.682176,0.494764,-2.652927,-0.469395
12.712054,0.292759,-2.475894,-0.263294
12.751891,-0.154738,-2.155908,0.148236
12.781769,-0.270062,-2.095563,-0.077957
12.811647,-0.133000,-2.026679,-0.244237
12.851484,0.330296,-1.727094,-0.347564
12.881362,0.905704,-1.617409,-0.393185
12.921199,1.614329,-1.479244,-0.442371
12.951077,1.512883,-1.386011,-0.627122
12.980955,1.442486,-1.153003,-0.773486
13.020792,1.477398,-0.612528,-0.890300
13.050670,2.096146,-0.881804,-0.875891
13.080548,1.236002,-1.255929,-0.191542
13.120385,0.835118,-0.715949,-0.163974
13.150263,1.738342,0.067206,-0.575141
13.180141,2.036138,0.551801,-0.587675
13.219978,3.410282,-0.511797,-0.017284
13.249856,4.123762,-0.232028,0.046705
13.279734,3.380296,-0.459598,-0.575396
13.319571,1.886200,-0.945230,-0.279951
13.349449,1.190709,-1.269276,0.342017
13.379327,0.981546,-0.956246,0.309219
13.419164,-0.285526,-0.777101,0.937188
13.449042,-1.202130,-0.634189,0.928989
13.478920,-2.385540,-0.175165,0.128941
13.518757,-0.238393,-0.329940,-0.152587
13.548635,1.637487,-0.958916,0.641119
13.578513,1.393650,-0.557252,0.037609
13.618350,0.029525,-0.153807,-0.252997
13.648228,-0.738782,0.185517,0.123965
13.678106,-0.903665,0.125788,-0.012657
13.717943,0.618583,-0.517148,-0.022544
13.747821,0.648248,-0.125152,-0.164236
13.787658,1.027419,-0.182354,-0.079382
13.817536,1.084125,0.903374,-0.196864
13.847414,0.623382,3.057410,-0.854109
13.887251,3.639231,4.900919,-3.249312
13.917129,5.892878,4.994304,-3.406791
13.947007,3.837179,5.398662,0.208096
