time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
19.192681,1.971876,-1.599877,-1.317550
19.222717,2.951755,0.085393,-1.013257
19.262763,2.181193,2.004978,0.179287
19.292799,2.757186,3.395283,0.422269
19.322833,3.795954,5.209592,1.199188
19.362881,4.301891,6.087481,3.134079
19.392915,4.095323,6.777561,4.173990
19.422951,6.016006,7.174661,4.459168
19.462997,7.174741,4.563449,3.700667
19.493033,4.381676,2.510344,3.145261
19.523067,0.240705,0.633189,2.881121
19.563115,0.004064,0.303744,0.546087
19.593149,-0.866091,0.379154,-0.145490
19.623185,0.154557,0.467558,0.307791
19.663232,3.627371,-0.659761,-0.139102
19.693267,2.765855,-0.856235,-0.446535
19.723302,1.645990,-1.217521,-0.272434
19.763349,2.278897,-3.601277,-1.786664
19.793385,0.773259,-3.986368,-2.794879
19.823420,-0.556342,-4.298336,-2.298406
19.863467,-2.258027,-4.363199,-2.308054
19.893502,-2.173661,-4.459818,-3.409461
19.923537,-5.265643,-3.954575,-4.121360
19.963584,-8.122558,-3.905999,-2.358465
19.993619,-7.222300,-4.570290,-1.385566
20.023654,-3.652035,-4.853050,-1.293498
20.063701,1.429468,-2.784423,-0.532046
20.093736,1.154971,-1.429127,-0.397615
20.123771,1.097140,0.013793,0.828403
20.163818,3.530994,2.505224,0.759035
20.193853,4.341069,3.553639,1.313444
20.223888,3.809419,4.265765,2.130519
20.263935,3.563326,5.296281,3.449089
20.293970,4.335297,6.802944,4.437724
20.324005,7.439008,8.224545,5.498705
20.364052,9.150518,6.964380,6.492653
20.394087,5.895717,7.394054,4.338404
20.424122,15.543053,5.639393,-5.102462
20.464169,13.608687,-8.191965,-5.154012
20.494204,-4.532913,-0.905827,4.324997
20.524239,0.412528,8.934029,4.260542
20.564286,3.469049,-1.568841,-2.438749
20.594321,3.975823,-3.515904,1.356942
20.624356,-4.138856,3.873662,4.233754
20.654391,6.445801,-2.905803,2.646363
20.694438,-7.446138,-10.000860,-1.566605
20.724473,3.565692,-8.223190,-6.397606
20.764520,4.288500,-4.019132,-7.448247
20.794555,-4.748538,-6.756579,-4.164524
20.824590,-4.730642,-10.746283,-0.752188
20.864637,-9.269738,-3.815491,-1.734348
20.894672,-0.679240,-1.668900,-3.079710
20.924707,3.878012,4.769570,-4.482936
20.954743,-0.864881,1.574481,0.329663
20.994789,1.415497,2.415769,5.128128
21.024825,3.247091,1.695891,5.522031
21.064871,-0.422470,-0.731690,4.185158
21.094906,-1.236977,3.419197,-1.643480
21.124942,-1.639384,5.811435,-2.901988
21.164988,-0.715366,8.278867,-3.195282
21.195024,-0.310334,5.521380,-2.038383
21.225059,0.693836,6.054892,-0.201665
21.255094,-4.764748,4.687909,-1.626922
21.295141,0.992732,-0.524393,-5.592044
21.325176,1.255494,-2.765451,-3.633881
21.355211,0.104269,-2.831568,-3.118740
