time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
18.070425,-1.028529,-2.734712,0.170312
18.110470,-0.754175,-1.109307,0.537414
18.140504,1.013438,1.001770,0.842784
18.170537,1.887196,1.613939,0.534109
18.200571,2.766511,2.937221,0.283566
18.240615,3.416379,3.836641,0.917588
18.270649,2.630589,3.885439,1.159905
18.300683,2.401810,4.580501,1.008235
18.340727,0.715540,4.718072,0.797357
18.370761,-0.283991,5.078486,1.327138
18.400794,-1.656849,5.134334,1.290507
18.440839,-0.741190,6.763199,1.488419
18.470873,-0.297318,3.656286,2.260825
18.500906,8.954943,2.546320,-1.658413
18.540951,-4.643486,3.086092,0.288948
18.570985,-5.490006,1.150341,1.183824
18.601018,0.346762,0.504044,-0.770143
18.641063,5.372514,-1.734017,-1.011392
18.671097,0.244719,-4.476133,-2.601167
18.701130,-5.622602,-5.639603,-3.729983
18.741175,-4.512105,-7.296498,-1.720430
18.771208,-0.499774,-7.861782,-2.096527
18.801242,-2.421268,-6.930316,-2.532057
18.841287,-4.552216,-4.806656,-1.286289
18.871320,-4.210068,-3.429191,-0.724972
18.901354,-4.610193,-1.818521,0.228597
18.941399,-3.472640,-1.940371,0.176095
18.971432,-1.302960,-0.596306,1.009598
19.001466,2.094530,-0.042439,0.415048
19.041510,6.054927,1.547745,-0.144902
19.071544,5.483904,2.408971,0.043791
19.101578,3.468638,3.222978,0.543585
19.141622,2.776554,3.995488,1.138620
19.171656,2.500729,4.024053,1.119661
19.201689,2.448805,4.261367,0.751742
19.241734,1.417401,4.203095,0.611832
19.271768,0.261861,4.188708,0.708938
19.301801,-0.763664,4.103675,0.928838
19.341846,-1.014492,4.190296,0.885332
19.371880,5.600506,2.090626,-1.511916
19.401913,-2.526679,1.183769,0.105914
19.441957,-7.522194,2.039613,0.550203
19.471991,-2.219755,1.568208,-0.383428
19.502024,2.286397,0.875732,-0.687270
19.542069,1.097224,1.063572,0.254698
19.572102,0.348764,1.336717,0.406740
19.602136,-1.199258,1.701911,-0.518618
19.642181,-3.590673,2.904068,-0.676271
19.672214,-0.990953,3.406738,-1.308880
19.702248,2.052113,3.037711,-0.170060
19.742293,1.564448,2.336172,0.051912
19.772326,-0.123069,0.955075,0.287765
19.802360,-0.124398,-0.849430,-0.290021
19.842404,0.253099,-1.303460,-0.409447
19.872438,0.676960,-2.202746,0.075125
19.902472,1.347592,-2.658748,0.191490
19.942516,2.411970,-3.193469,0.411604
19.972550,1.876271,-3.389207,0.451891
20.002583,0.765986,-3.266873,0.449138
20.043877,0.583781,-1.916029,0.695021
20.073910,2.145724,-0.824416,0.802051
20.103944,3.481487,-0.307921,0.455811
20.143989,-0.171820,0.155195,0.362283
20.174022,0.031075,0.506039,0.026186
20.204056,0.835141,-0.177831,0.613540
20.244100,1.313119,0.071996,-0.632863
20.274134,-3.871144,0.097666,-0.536292
20.304168,-4.582998,1.248024,1.064362
20.344212,0.915903,1.162441,-0.333383
20.374246,1.733998,1.725768,0.479236
20.404279,2.988381,0.979615,0.453347
20.444324,1.404778,-0.394976,-0.111783
20.474358,-0.490364,-1.415354,-0.797209
20.504391,-0.389482,-2.505235,-0.575699
20.534429,1.008548,-3.261798,1.064241
20.574474,4.959608,-4.555031,0.709839
20.604507,3.433706,-3.488922,0.831026
20.634541,3.295744,-2.342245,1.440654
20.674586,1.214811,-1.022777,1.974818
20.704619,2.282052,0.349095,2.171528
20.734653,8.217766,1.859636,1.528019
20.774698,7.621637,3.002820,1.420547
20.804731,4.853178,2.035719,1.394089
20.834765,1.895223,-0.315195,1.635935
20.874810,-1.949065,-1.840856,1.365167
20.904843,-2.754021,-2.902240,-0.747247
20.934877,-2.442340,-1.581852,0.728774
20.974921,1.125246,0.010992,0.434454
21.004955,1.519713,0.348005,1.313982
21.034989,1.088193,0.265539,1.293100
21.075033,0.673419,0.327822,1.058280
21.105067,0.367618,0.639288,1.111518
21.135101,1.102947,0.711921,0.910877
21.175145,1.133843,0.817100,0.707412
21.205179,0.572880,0.996177,0.663211
21.235213,0.143614,1.077336,0.653945
21.275257,0.402015,1.237993,0.327997
21.305291,-0.064380,1.405970,0.258695
21.335325,-0.599564,1.642432,0.301074
21.375369,-0.968923,1.542439,-0.124614
21.405403,-0.579951,1.150237,-0.373260
21.435440,0.493749,0.549812,-0.247415
21.465474,2.323259,-0.358936,0.592101
21.505519,3.492486,-0.719719,1.507793
21.535552,3.027111,-0.738977,1.265974
21.575597,2.630290,-0.983131,1.033944
